UnixTime	Latitude	Longitude	Altitude
1480747489	-79.481903	139.415726	39723.980469
1480747589	-79.488983	139.336761	39732.160156
1480747689	-79.496193	139.259659	39715.859375
1480747789	-79.503166	139.182999	39700.609375
1480747889	-79.509842	139.107285	39688.808594
1480747989	-79.516235	139.032120	39665.480469
1480748089	-79.522339	138.956223	39689.859375
1480748189	-79.528450	138.879639	39684.359375
1480748289	-79.534584	138.802124	39664.191406
1480748389	-79.540916	138.726410	39669.718750
1480748489	-79.546997	138.651199	39647.921875
1480748589	-79.552803	138.574493	39660.390625
1480748689	-79.558624	138.498413	39636.218750
1480748789	-79.564346	138.423233	39618.339844
1480748889	-79.570206	138.348709	39637.691406
1480748989	-79.576149	138.273849	39621.738281
1480749089	-79.582039	138.197311	39634.539062
1480749189	-79.588692	138.121643	39629.238281
1480749289	-79.595528	138.046402	39601.699219
1480749389	-79.602287	137.972305	39600.429688
1480749489	-79.608994	137.898743	39609.671875
1480749589	-79.616119	137.824432	39597.589844
1480749689	-79.623398	137.750183	39564.019531
1480749789	-79.630486	137.675827	39576.210938
1480749889	-79.637444	137.601395	39531.851562
1480749989	-79.644241	137.527679	39529.761719
1480750089	-79.650826	137.453995	39551.140625
1480750189	-79.657150	137.380524	39533.679688
1480750289	-79.663406	137.309296	39605.570312
1480750389	-79.669388	137.238083	39602.750000
1480750489	-79.675346	137.165802	39611.230469
1480750589	-79.682014	137.093933	39616.648438
1480750689	-79.688644	137.020691	39608.050781
1480750789	-79.695663	136.949905	39596.230469
1480750889	-79.702942	136.881454	39576.679688
1480750989	-79.710304	136.809296	39559.160156
1480751089	-79.717621	136.737015	39551.851562
1480751189	-79.725487	136.665588	39571.660156
1480751289	-79.733620	136.592651	39545.460938
1480751389	-79.742043	136.519409	39568.078125
1480751489	-79.750885	136.449829	39554.710938
1480751589	-79.759392	136.378326	39534.328125
1480751689	-79.767433	136.306961	39543.289062
1480751789	-79.775497	136.240173	39541.148438
1480751889	-79.783195	136.175354	39487.890625
1480751989	-79.790894	136.110489	39527.089844
1480752089	-79.799355	136.050018	39527.949219
1480752189	-79.807503	135.989212	39505.511719
1480752289	-79.815155	135.924896	39531.769531
1480752389	-79.823151	135.861847	39504.191406
1480752489	-79.831558	135.801361	39467.960938
1480752589	-79.839745	135.739868	39446.039062
1480752689	-79.847702	135.673660	39449.871094
1480752789	-79.855904	135.607300	39457.640625
1480752889	-79.864082	135.542480	39468.539062
1480752996	-79.872337	135.469818	39426.050781
1480753096	-79.879684	135.403183	39471.769531
1480753196	-79.887566	135.338654	39431.289062
1480753296	-79.895210	135.272644	39334.441406
1480753396	-79.902962	135.208618	39383.789062
1480753496	-79.911018	135.148453	39325.468750
1480753596	-79.918137	135.085953	39279.570312
1480753696	-79.924774	135.023300	39359.031250
1480753796	-79.931648	134.960297	39333.828125
1480753896	-79.938087	134.896194	39300.281250
1480753996	-79.944450	134.831375	39328.621094
1480754096	-79.951050	134.765594	39295.929688
1480754196	-79.957825	134.698502	39251.878906
1480754296	-79.964775	134.632263	39244.949219
1480754396	-79.971458	134.570801	39265.859375
1480754496	-79.977608	134.510712	39266.468750
1480754596	-79.983322	134.449646	39257.289062
1480754696	-79.988930	134.389694	39306.730469
1480754796	-79.994690	134.329407	39292.218750
1480754896	-80.000259	134.266800	39269.308594
1480754996	-80.006485	134.203033	39329.921875
1480755096	-80.012779	134.138153	39298.390625
1480755196	-80.018234	134.072006	39292.871094
1480755296	-80.023308	134.007507	39312.488281
1480755396	-80.027893	133.943024	39242.988281
1480755496	-80.032028	133.875580	39216.121094
1480755596	-80.036476	133.810577	39260.460938
1480755696	-80.040413	133.747742	39269.160156
1480755796	-80.043541	133.684982	39265.609375
1480755896	-80.047218	133.620605	39290.531250
1480755996	-80.051041	133.554077	39285.929688
1480756096	-80.054291	133.485229	39270.609375
1480756196	-80.058533	133.414536	39275.660156
1480756296	-80.062988	133.345016	39268.660156
1480756396	-80.066742	133.276779	39295.589844
1480756496	-80.070610	133.207703	39261.070312
1480756596	-80.074242	133.138123	39226.421875
1480756696	-80.077774	133.068146	39213.699219
1480756796	-80.081322	132.997528	39243.039062
1480756896	-80.084557	132.925964	39222.710938
1480756996	-80.087959	132.853104	39236.339844
1480757096	-80.091805	132.779572	39206.109375
1480757196	-80.094833	132.707535	39165.050781
1480757296	-80.097801	132.637680	39221.140625
1480757396	-80.100716	132.569107	39152.699219
1480757496	-80.103508	132.501511	39148.320312
1480757596	-80.106430	132.433975	39165.921875
1480757696	-80.108521	132.366119	39118.761719
1480757796	-80.110176	132.297745	39144.339844
1480757896	-80.112495	132.228897	39137.800781
1480757996	-80.115211	132.158676	39087.941406
1480758096	-80.118065	132.088699	39093.140625
1480758196	-80.121178	132.018829	39105.308594
1480758296	-80.124359	131.947433	39065.039062
1480758396	-80.127800	131.875305	39037.820312
1480758496	-80.131317	131.803604	39028.171875
1480758596	-80.134727	131.733093	38984.089844
1480758696	-80.138138	131.664536	38983.421875
1480758796	-80.141441	131.596252	38992.011719
1480758896	-80.144562	131.528503	38949.691406
1480758996	-80.147507	131.463928	38934.089844
1480759096	-80.150238	131.401367	38930.210938
1480759196	-80.152679	131.339691	38890.179688
1480759296	-80.155029	131.278214	38890.941406
1480759396	-80.157204	131.216446	38868.128906
1480759496	-80.159203	131.155914	38856.191406
1480759596	-80.161041	131.096695	38885.789062
1480759696	-80.162666	131.038162	38858.640625
1480759796	-80.163971	130.981369	38838.800781
1480759896	-80.165268	130.926178	38866.371094
1480759996	-80.166588	130.873322	38847.910156
1480760096	-80.167580	130.823517	38835.238281
1480760196	-80.168373	130.774033	38875.070312
1480760304	-80.169334	130.720703	38855.050781
1480760404	-80.170464	130.671722	38796.289062
1480760504	-80.171799	130.622406	38812.878906
1480760604	-80.173271	130.574219	38822.039062
1480760704	-80.174904	130.529053	38781.339844
1480760804	-80.176781	130.485733	38803.398438
1480760904	-80.178764	130.443283	38805.058594
1480761004	-80.180733	130.401505	38749.121094
1480761104	-80.182953	130.360138	38751.718750
1480761204	-80.185867	130.317230	38729.070312
1480761304	-80.189438	130.271469	38653.250000
1480761404	-80.193001	130.224243	38656.910156
1480761504	-80.196342	130.177414	38670.058594
1480761604	-80.199669	130.132996	38637.351562
1480761704	-80.202888	130.090378	38632.550781
1480761804	-80.205833	130.047653	38611.949219
1480761904	-80.208488	130.004623	38613.910156
1480762004	-80.210678	129.962708	38625.339844
1480762104	-80.212524	129.921463	38589.980469
1480762204	-80.214226	129.878525	38583.898438
1480762304	-80.215767	129.834244	38581.410156
1480762404	-80.217262	129.790955	38548.128906
1480762504	-80.218697	129.749039	38536.660156
1480762604	-80.220177	129.707428	38546.519531
1480762704	-80.222054	129.665512	38581.488281
1480762804	-80.224510	129.622482	38595.601562
1480762904	-80.227570	129.576935	38551.359375
1480763004	-80.230843	129.529480	38545.480469
1480763104	-80.233795	129.482681	38564.621094
1480763204	-80.236389	129.437363	38525.460938
1480763304	-80.238930	129.392395	38479.730469
1480763404	-80.241776	129.347183	38486.449219
1480763504	-80.244865	129.302917	38481.500000
1480763604	-80.248177	129.258911	38437.039062
1480763704	-80.251671	129.213272	38414.750000
1480763804	-80.255142	129.166428	38368.539062
1480763904	-80.258636	129.118317	38353.449219
1480764004	-80.262138	129.067627	38394.390625
1480764104	-80.265587	129.014175	38382.910156
1480764204	-80.269196	128.959229	38388.589844
1480764304	-80.273270	128.903046	38375.199219
1480764404	-80.277390	128.846237	38316.800781
1480764504	-80.281166	128.790894	38322.328125
1480764604	-80.284462	128.738495	38336.890625
1480764704	-80.287300	128.688889	38352.179688
1480764804	-80.290184	128.641235	38372.921875
1480764904	-80.293144	128.597046	38372.640625
1480765004	-80.295937	128.555603	38397.218750
1480765104	-80.298523	128.514542	38411.781250
1480765204	-80.300919	128.474777	38404.660156
1480765304	-80.303139	128.434998	38441.968750
1480765404	-80.305298	128.393402	38453.390625
1480765504	-80.307289	128.352142	38438.031250
1480765604	-80.309258	128.311752	38472.851562
1480765704	-80.311371	128.270554	38488.988281
1480765804	-80.312958	128.231323	38472.808594
1480765904	-80.313972	128.194321	38504.378906
1480766004	-80.315056	128.156876	38529.988281
1480766104	-80.316338	128.118881	38501.621094
1480766204	-80.317711	128.081802	38513.539062
1480766304	-80.319435	128.044312	38537.531250
1480766404	-80.321091	128.006882	38507.820312
1480766504	-80.322556	127.968773	38481.488281
1480766604	-80.324127	127.929657	38470.691406
1480766704	-80.325508	127.892349	38498.359375
1480766804	-80.326843	127.855247	38531.019531
1480766904	-80.328308	127.816727	38518.390625
1480767004	-80.329498	127.780014	38508.640625
1480767104	-80.330673	127.744614	38535.359375
1480767204	-80.332153	127.706993	38534.558594
1480767304	-80.333069	127.667572	38502.410156
1480767404	-80.333755	127.626938	38524.980469
1480767511	-80.334610	127.583984	38545.031250
1480767611	-80.334740	127.545616	38558.019531
1480767711	-80.334808	127.506264	38559.679688
1480767811	-80.335342	127.465881	38533.828125
1480767911	-80.335907	127.424377	38534.328125
1480768011	-80.336639	127.380852	38556.769531
1480768111	-80.337692	127.337692	38546.230469
1480768211	-80.338600	127.296516	38554.320312
1480768311	-80.339638	127.255363	38564.621094
1480768411	-80.340767	127.213760	38558.960938
1480768511	-80.342056	127.172531	38560.210938
1480768611	-80.343880	127.132210	38520.660156
1480768711	-80.345917	127.093788	38505.621094
1480768811	-80.347992	127.056755	38574.660156
1480768911	-80.349648	127.019821	38609.960938
1480769011	-80.351013	126.982422	38590.789062
1480769111	-80.352875	126.945190	38572.511719
1480769211	-80.354782	126.909424	38591.859375
1480769311	-80.356422	126.874588	38602.160156
1480769411	-80.358459	126.838982	38578.101562
1480769511	-80.360519	126.803802	38568.570312
1480769611	-80.362366	126.770386	38572.070312
1480769711	-80.364410	126.738968	38581.750000
1480769811	-80.366783	126.706833	38598.679688
1480769911	-80.369034	126.672203	38609.050781
1480770011	-80.371246	126.636269	38599.960938
1480770111	-80.373291	126.602074	38577.839844
1480770211	-80.374992	126.569511	38615.980469
1480770311	-80.376579	126.536507	38632.101562
1480770411	-80.377968	126.502472	38627.519531
1480770511	-80.379128	126.467873	38632.800781
1480770611	-80.380455	126.433304	38605.109375
1480770711	-80.381882	126.398773	38601.730469
1480770811	-80.383148	126.364403	38619.960938
1480770911	-80.384094	126.328087	38599.230469
1480771011	-80.384850	126.288422	38590.250000
1480771111	-80.385414	126.246338	38572.679688
1480771211	-80.385803	126.205025	38529.371094
1480771311	-80.386200	126.165291	38500.671875
1480771411	-80.386467	126.125122	38474.929688
1480771511	-80.386383	126.083168	38452.101562
1480771611	-80.386375	126.040794	38404.828125
1480771711	-80.386108	125.999664	38385.910156
1480771811	-80.385735	125.959145	38398.500000
1480771911	-80.385559	125.918015	38394.980469
1480772011	-80.385773	125.877747	38394.750000
1480772111	-80.386070	125.837982	38367.140625
1480772211	-80.386032	125.799057	38354.671875
1480772311	-80.385780	125.763092	38356.519531
1480772411	-80.385330	125.728577	38345.101562
1480772511	-80.384644	125.694611	38338.371094
1480772611	-80.383545	125.661575	38331.960938
1480772711	-80.382111	125.630348	38341.820312
1480772811	-80.380516	125.600937	38356.570312
1480772911	-80.378433	125.572601	38337.488281
1480773011	-80.375854	125.543190	38315.121094
1480773111	-80.373230	125.513664	38318.839844
1480773211	-80.370575	125.483963	38340.210938
1480773311	-80.367760	125.453156	38318.359375
1480773411	-80.364716	125.421593	38301.230469
1480773511	-80.361382	125.390533	38323.980469
1480773611	-80.357719	125.360039	38296.660156
1480773711	-80.353958	125.329437	38261.691406
1480773811	-80.350395	125.298721	38267.941406
1480773911	-80.347038	125.267807	38256.140625
1480774011	-80.343735	125.236519	38245.601562
1480774111	-80.340164	125.204376	38259.660156
1480774211	-80.336342	125.171501	38208.019531
1480774311	-80.332558	125.138290	38167.968750
1480774411	-80.328804	125.104057	38164.769531
1480774511	-80.324997	125.069527	38117.281250
1480774611	-80.321030	125.036102	38118.589844
1480774711	-80.316673	125.003899	38119.500000
1480774817	-80.311829	124.970894	38098.988281
1480774917	-80.307220	124.940628	38118.949219
1480775017	-80.302841	124.910805	38096.250000
1480775117	-80.298965	124.880676	38066.160156
1480775217	-80.295319	124.848770	38063.488281
1480775317	-80.291779	124.816536	38034.058594
1480775417	-80.288559	124.785637	38011.750000
1480775517	-80.285667	124.753265	38001.609375
1480775617	-80.282974	124.717751	38009.011719
1480775717	-80.280243	124.680328	38044.148438
1480775817	-80.277359	124.643188	38029.250000
1480775917	-80.274323	124.606926	37990.929688
1480776017	-80.270973	124.571304	37987.769531
1480776117	-80.267387	124.535873	37984.730469
1480776217	-80.263779	124.499725	37947.480469
1480776317	-80.260376	124.463173	37928.570312
1480776417	-80.257141	124.427986	37954.738281
1480776517	-80.253853	124.395790	37933.531250
1480776617	-80.250473	124.365868	37877.011719
1480776717	-80.246979	124.335846	37856.109375
1480776817	-80.243721	124.304810	37828.839844
1480776917	-80.240967	124.273521	37789.980469
1480777017	-80.238274	124.242409	37754.789062
1480777117	-80.235558	124.211609	37746.839844
1480777217	-80.232895	124.180603	37757.820312
1480777317	-80.230194	124.148697	37744.468750
1480777417	-80.227699	124.117493	37753.289062
1480777517	-80.225281	124.087204	37771.949219
1480777617	-80.222862	124.058563	37737.308594
1480777717	-80.220337	124.031952	37752.921875
1480777817	-80.217392	124.004913	37815.218750
1480777917	-80.214455	123.978737	37823.210938
1480778017	-80.211792	123.955315	37830.250000
1480778117	-80.208794	123.929771	37850.730469
1480778217	-80.205612	123.905487	37799.039062
1480778317	-80.202934	123.885559	37821.660156
1480778417	-80.200165	123.862396	37838.960938
1480778517	-80.197174	123.839699	37743.058594
1480778617	-80.194260	123.818619	37773.890625
1480778717	-80.191208	123.792801	37825.621094
1480778817	-80.188705	123.769371	37776.160156
1480778917	-80.186600	123.750694	37781.078125
1480779017	-80.183899	123.727432	37804.039062
1480779117	-80.180809	123.702843	37709.281250
1480779217	-80.178047	123.683617	37704.570312
1480779317	-80.174782	123.661743	37807.339844
1480779417	-80.171173	123.632645	37817.730469
1480779517	-80.168060	123.608398	37798.140625
1480779617	-80.165100	123.588783	37831.390625
1480779717	-80.161507	123.567955	37917.730469
1480779817	-80.156929	123.541214	37950.808594
1480779917	-80.152069	123.512558	37900.550781
1480780017	-80.147537	123.486053	37934.468750
1480780117	-80.143005	123.458199	38014.621094
1480780217	-80.138229	123.428459	38037.460938
1480780317	-80.133400	123.396545	38057.039062
1480780417	-80.128609	123.362831	38040.128906
1480780517	-80.124054	123.327454	38038.980469
1480780617	-80.119370	123.286110	38083.738281
1480780717	-80.114647	123.239265	38035.019531
1480780817	-80.110130	123.195076	37982.671875
1480780917	-80.106003	123.156448	37981.968750
1480781017	-80.102409	123.116188	38035.460938
1480781117	-80.099075	123.070183	38035.421875
1480781217	-80.095757	123.026672	37956.171875
1480781317	-80.092186	122.989090	37983.718750
1480781417	-80.088493	122.948967	38060.941406
1480781517	-80.084984	122.905365	37986.550781
1480781617	-80.081421	122.865997	37936.261719
1480781717	-80.077736	122.826729	38020.718750
1480781817	-80.074188	122.783272	37997.410156
1480781917	-80.070793	122.742569	37927.519531
1480782023	-80.067337	122.701523	38027.570312
1480782123	-80.064140	122.658592	38048.179688
1480782223	-80.061005	122.617310	37982.320312
1480782323	-80.057922	122.577347	38066.699219
